,Name,Authors,ISBN,ID,genres,pagesNumber,averageRating,userRating
2757,"Confessor (Sword of Truth, #11)",Terry Goodkind,0765315238,4148,Fantasy Fiction Fantasy Epic Fantasy Science Fiction Fantasy Fantasy High Fantasy Fantasy Magic Epic Romance Adventure Adult,603.0,4.08,4
7986,"Pebble in the Sky (Galactic Empire, #3)",Isaac Asimov,0765319128,4342,Science Fiction Fiction Science Fiction Fantasy Classics Space Space Opera Audiobook Fantasy Novels Science Fiction Time Travel Adventure,256.0,3.88,4
3224,"Deep Secret (Magids, #1)",Diana Wynne Jones,0765342472,4534,Fantasy Young Adult Fiction Fantasy Magic Fantasy Urban Fantasy Science Fiction Adventure Young Adult Young Adult Fantasy Childrens European Literature British Literature,384.0,4.1,4
12782,"The Dosadi Experiment (ConSentiency Universe, #2)",Frank Herbert,0765342537,1117,Science Fiction Fiction Science Fiction Fantasy Fantasy Speculative Fiction Space Space Opera Space Novels Science Fiction Aliens Literature American,320.0,3.81,3
6667,"Naked Empire (Sword of Truth, #8)",Terry Goodkind,0765344300,3628,Fantasy Fiction Fantasy Epic Fantasy Science Fiction Fantasy Fantasy Magic Fantasy High Fantasy Epic Romance Adventure Adult,736.0,3.81,2
6666,"Naked Empire (Sword of Truth, #8)",Terry Goodkind,0765344300,3831,Fantasy Fiction Fantasy Epic Fantasy Science Fiction Fantasy Fantasy Magic Fantasy High Fantasy Epic Romance Adventure Adult,736.0,3.81,3
6663,"Naked Empire (Sword of Truth, #8)",Terry Goodkind,0765344300,1737,Fantasy Fiction Fantasy Epic Fantasy Science Fiction Fantasy Fantasy Magic Fantasy High Fantasy Epic Romance Adventure Adult,736.0,3.81,4
6668,"Naked Empire (Sword of Truth, #8)",Terry Goodkind,0765344300,4148,Fantasy Fiction Fantasy Epic Fantasy Science Fiction Fantasy Fantasy Magic Fantasy High Fantasy Epic Romance Adventure Adult,736.0,3.81,2
6665,"Naked Empire (Sword of Truth, #8)",Terry Goodkind,0765344300,319,Fantasy Fiction Fantasy Epic Fantasy Science Fiction Fantasy Fantasy Magic Fantasy High Fantasy Epic Romance Adventure Adult,736.0,3.81,1
6664,"Naked Empire (Sword of Truth, #8)",Terry Goodkind,0765344300,3474,Fantasy Fiction Fantasy Epic Fantasy Science Fiction Fantasy Fantasy Magic Fantasy High Fantasy Epic Romance Adventure Adult,736.0,3.81,3
18751,"Wizard's First Rule (Sword of Truth, #1)",Terry Goodkind,0765346524,3474,Fantasy Fiction Fantasy Epic Fantasy Fantasy High Fantasy Science Fiction Fantasy Fantasy Magic Adventure Adult Romance Epic,836.0,4.13,3
18761,"Wizard's First Rule (Sword of Truth, #1)",Terry Goodkind,0765346524,1737,Fantasy Fiction Fantasy Epic Fantasy Fantasy High Fantasy Science Fiction Fantasy Fantasy Magic Adventure Adult Romance Epic,836.0,4.13,4
18743,"Wizard's First Rule (Sword of Truth, #1)",Terry Goodkind,0765346524,2613,Fantasy Fiction Fantasy Epic Fantasy Fantasy High Fantasy Science Fiction Fantasy Fantasy Magic Adventure Adult Romance Epic,836.0,4.13,4
18748,"Wizard's First Rule (Sword of Truth, #1)",Terry Goodkind,0765346524,3628,Fantasy Fiction Fantasy Epic Fantasy Fantasy High Fantasy Science Fiction Fantasy Fantasy Magic Adventure Adult Romance Epic,836.0,4.13,5
18755,"Wizard's First Rule (Sword of Truth, #1)",Terry Goodkind,0765346524,4148,Fantasy Fiction Fantasy Epic Fantasy Fantasy High Fantasy Science Fiction Fantasy Fantasy Magic Adventure Adult Romance Epic,836.0,4.13,5
18766,"Wizard's First Rule (Sword of Truth, #1)",Terry Goodkind,0765346524,319,Fantasy Fiction Fantasy Epic Fantasy Fantasy High Fantasy Science Fiction Fantasy Fantasy Magic Adventure Adult Romance Epic,836.0,4.13,5
18740,"Wizard's First Rule (Sword of Truth, #1)",Terry Goodkind,0765346524,3831,Fantasy Fiction Fantasy Epic Fantasy Fantasy High Fantasy Science Fiction Fantasy Fantasy Magic Adventure Adult Romance Epic,836.0,4.13,5
6131,Louise de la Valliere,Alexandre Dumas,0766195171,198,Classics Historical Historical Fiction Fiction Cultural France Adventure Historical European Literature French Literature Literature Literature 19th Century Romance,448.0,3.87,3
6130,Louise de la Valliere,Alexandre Dumas,0766195171,3161,Classics Historical Historical Fiction Fiction Cultural France Adventure Historical European Literature French Literature Literature Literature 19th Century Romance,448.0,3.87,3
12511,The Da Vinci Code,Dan Brown,076792603X,4812,Fiction Mystery Thriller Suspense Historical Historical Fiction Thriller Mystery Thriller Adventure Novels Mystery Crime Adult,467.0,3.85,4
12503,The Da Vinci Code,Dan Brown,076792603X,3064,Fiction Mystery Thriller Suspense Historical Historical Fiction Thriller Mystery Thriller Adventure Novels Mystery Crime Adult,467.0,3.85,4
12495,The Da Vinci Code,Dan Brown,076792603X,3486,Fiction Mystery Thriller Suspense Historical Historical Fiction Thriller Mystery Thriller Adventure Novels Mystery Crime Adult,467.0,3.85,2
12507,The Da Vinci Code,Dan Brown,076792603X,529,Fiction Mystery Thriller Suspense Historical Historical Fiction Thriller Mystery Thriller Adventure Novels Mystery Crime Adult,467.0,3.85,3
12515,The Da Vinci Code,Dan Brown,076792603X,4700,Fiction Mystery Thriller Suspense Historical Historical Fiction Thriller Mystery Thriller Adventure Novels Mystery Crime Adult,467.0,3.85,3
12499,The Da Vinci Code,Dan Brown,076792603X,3356,Fiction Mystery Thriller Suspense Historical Historical Fiction Thriller Mystery Thriller Adventure Novels Mystery Crime Adult,467.0,3.85,5
3973,"Emily Climbs (Emily, #2)",L.M. Montgomery,077042032X,873,Classics Fiction Young Adult Historical Historical Fiction Childrens Cultural Canada Romance Historical Literature 20th Century Young Adult Coming Of Age,336.0,4.15,4
1886,"Anne of Ingleside (Anne of Green Gables, #6)",L.M. Montgomery,0770422071,4806,Classics Fiction Young Adult Historical Historical Fiction Childrens Cultural Canada Historical Romance Childrens Middle Grade Literature,280.0,4.05,4
1887,"Anne of Ingleside (Anne of Green Gables, #6)",L.M. Montgomery,0770422071,4924,Classics Fiction Young Adult Historical Historical Fiction Childrens Cultural Canada Historical Romance Childrens Middle Grade Literature,280.0,4.05,3
1885,"Anne of Ingleside (Anne of Green Gables, #6)",L.M. Montgomery,0770422071,4746,Classics Fiction Young Adult Historical Historical Fiction Childrens Cultural Canada Historical Romance Childrens Middle Grade Literature,280.0,4.05,3
5594,Jane Of Lantern Hill,L.M. Montgomery,0770423140,4806,Classics Fiction Young Adult Historical Historical Fiction Childrens Cultural Canada Historical Childrens Middle Grade Literature 20th Century Literature,288.0,4.14,3
12838,The Edible Woman,Margaret Atwood,0770428223,4390,Fiction Feminism Cultural Canada Classics Contemporary Literary Fiction Novels Literature Literature Canadian Literature Womens,400.0,3.68,3
12839,The Edible Woman,Margaret Atwood,0770428223,4806,Fiction Feminism Cultural Canada Classics Contemporary Literary Fiction Novels Literature Literature Canadian Literature Womens,400.0,3.68,4
12837,The Edible Woman,Margaret Atwood,0770428223,284,Fiction Feminism Cultural Canada Classics Contemporary Literary Fiction Novels Literature Literature Canadian Literature Womens,400.0,3.68,4
1733,Alias Grace,Margaret Atwood,0770428495,338,Historical Historical Fiction Fiction Mystery Historical Cultural Canada Classics Literary Fiction Mystery Crime Literature Novels,592.0,4.03,4
1740,Alias Grace,Margaret Atwood,0770428495,3501,Historical Historical Fiction Fiction Mystery Historical Cultural Canada Classics Literary Fiction Mystery Crime Literature Novels,592.0,4.03,5
1744,Alias Grace,Margaret Atwood,0770428495,5482,Historical Historical Fiction Fiction Mystery Historical Cultural Canada Classics Literary Fiction Mystery Crime Literature Novels,592.0,4.03,4
1743,Alias Grace,Margaret Atwood,0770428495,3485,Historical Historical Fiction Fiction Mystery Historical Cultural Canada Classics Literary Fiction Mystery Crime Literature Novels,592.0,4.03,3
1742,Alias Grace,Margaret Atwood,0770428495,3486,Historical Historical Fiction Fiction Mystery Historical Cultural Canada Classics Literary Fiction Mystery Crime Literature Novels,592.0,4.03,4
1745,Alias Grace,Margaret Atwood,0770428495,2880,Historical Historical Fiction Fiction Mystery Historical Cultural Canada Classics Literary Fiction Mystery Crime Literature Novels,592.0,4.03,4
1739,Alias Grace,Margaret Atwood,0770428495,3503,Historical Historical Fiction Fiction Mystery Historical Cultural Canada Classics Literary Fiction Mystery Crime Literature Novels,592.0,4.03,5
1734,Alias Grace,Margaret Atwood,0770428495,2100,Historical Historical Fiction Fiction Mystery Historical Cultural Canada Classics Literary Fiction Mystery Crime Literature Novels,592.0,4.03,3
1741,Alias Grace,Margaret Atwood,0770428495,1125,Historical Historical Fiction Fiction Mystery Historical Cultural Canada Classics Literary Fiction Mystery Crime Literature Novels,592.0,4.03,3
1737,Alias Grace,Margaret Atwood,0770428495,284,Historical Historical Fiction Fiction Mystery Historical Cultural Canada Classics Literary Fiction Mystery Crime Literature Novels,592.0,4.03,4
1738,Alias Grace,Margaret Atwood,0770428495,166,Historical Historical Fiction Fiction Mystery Historical Cultural Canada Classics Literary Fiction Mystery Crime Literature Novels,592.0,4.03,4
1735,Alias Grace,Margaret Atwood,0770428495,675,Historical Historical Fiction Fiction Mystery Historical Cultural Canada Classics Literary Fiction Mystery Crime Literature Novels,592.0,4.03,5
1736,Alias Grace,Margaret Atwood,0770428495,529,Historical Historical Fiction Fiction Mystery Historical Cultural Canada Classics Literary Fiction Mystery Crime Literature Novels,592.0,4.03,3
11302,The Architecture of Happiness,Alain de Botton,0771026021,1018,Architecture Nonfiction Philosophy Art Design Psychology Writing Essays History Self Help Cultural,288.0,3.86,3
11303,The Architecture of Happiness,Alain de Botton,0771026021,3947,Architecture Nonfiction Philosophy Art Design Psychology Writing Essays History Self Help Cultural,288.0,3.86,3
1728,Akin to Anne: Tales of Other Orphans,L.M. Montgomery,0771061579,4806,Short Stories Fiction Classics Young Adult Historical Historical Fiction Childrens Cultural Canada Historical Childrens Middle Grade Anthologies,256.0,3.68,3
8503,Running in the Family,Michael Ondaatje,0771068964,2904,Autobiography Memoir Nonfiction Biography Travel Cultural Canada Biography Autobiography Academic School Cultural Asia Biography Memoir Poetry,208.0,3.84,5
8505,Running in the Family,Michael Ondaatje,0771068964,3961,Autobiography Memoir Nonfiction Biography Travel Cultural Canada Biography Autobiography Academic School Cultural Asia Biography Memoir Poetry,208.0,3.84,4
8502,Running in the Family,Michael Ondaatje,0771068964,3947,Autobiography Memoir Nonfiction Biography Travel Cultural Canada Biography Autobiography Academic School Cultural Asia Biography Memoir Poetry,208.0,3.84,4
8498,Running in the Family,Michael Ondaatje,0771068964,411,Autobiography Memoir Nonfiction Biography Travel Cultural Canada Biography Autobiography Academic School Cultural Asia Biography Memoir Poetry,208.0,3.84,3
8496,Running in the Family,Michael Ondaatje,0771068964,2631,Autobiography Memoir Nonfiction Biography Travel Cultural Canada Biography Autobiography Academic School Cultural Asia Biography Memoir Poetry,208.0,3.84,4
8499,Running in the Family,Michael Ondaatje,0771068964,4806,Autobiography Memoir Nonfiction Biography Travel Cultural Canada Biography Autobiography Academic School Cultural Asia Biography Memoir Poetry,208.0,3.84,3
4045,"Everyday, Average Jones (Tall, Dark & Dangerous, #4)",Suzanne Brockmann,0778320146,319,Romance Romance Romantic Suspense War Military Fiction Romance Contemporary Romance Contemporary Military Fiction Military Romance Suspense Fiction Category Romance Harlequin Adult,256.0,3.91,3
4865,"Harvard's Education (Tall, Dark & Dangerous, #5)",Suzanne Brockmann,0778320790,319,Romance Romance Romantic Suspense War Military Fiction Contemporary Romance Contemporary Romance Military Fiction Military Romance Fiction Suspense Category Romance Harlequin Action,256.0,3.92,3
9963,"The Admiral's Bride (Tall, Dark & Dangerous, #7)",Suzanne Brockmann,0778322912,319,Romance Romance Romantic Suspense Romance Contemporary Romance War Military Fiction Contemporary Military Fiction Military Romance Suspense Fiction Category Romance Harlequin Action,256.0,3.93,3
17439,The Wayward Bus,John Steinbeck,0783801386,5034,Fiction Classics Literature Literature American Novels The United States Of America Literary Fiction Literature 20th Century Classics Classic Literature American Americana,280.1624063859903,3.85,4
3983,Enquiry,Dick Francis,078381142X,3628,Mystery Fiction Thriller Mystery Crime Suspense Mystery Detective Thriller Mystery Thriller Sports Horse Racing Animals Horses Sports Sports,305.0,3.97,4
15242,The Little Prince,Antoine de Saint-Exupéry,0783815484,3769,Classics Fiction Fantasy Childrens Cultural France Young Adult Philosophy Literature European Literature French Literature Novels,180.0,4.31,3
15241,The Little Prince,Antoine de Saint-Exupéry,0783815484,4806,Classics Fiction Fantasy Childrens Cultural France Young Adult Philosophy Literature European Literature French Literature Novels,180.0,4.31,5
4909,Hearts in Atlantis,Stephen King,0783887388,558,Horror Fiction Fantasy Short Stories Thriller Suspense Fantasy Supernatural Mystery War Historical Historical Fiction,759.0,3.83,4
4916,Hearts in Atlantis,Stephen King,0783887388,5102,Horror Fiction Fantasy Short Stories Thriller Suspense Fantasy Supernatural Mystery War Historical Historical Fiction,759.0,3.83,3
4914,Hearts in Atlantis,Stephen King,0783887388,2880,Horror Fiction Fantasy Short Stories Thriller Suspense Fantasy Supernatural Mystery War Historical Historical Fiction,759.0,3.83,2
4917,Hearts in Atlantis,Stephen King,0783887388,933,Horror Fiction Fantasy Short Stories Thriller Suspense Fantasy Supernatural Mystery War Historical Historical Fiction,759.0,3.83,4
4911,Hearts in Atlantis,Stephen King,0783887388,284,Horror Fiction Fantasy Short Stories Thriller Suspense Fantasy Supernatural Mystery War Historical Historical Fiction,759.0,3.83,4
4912,Hearts in Atlantis,Stephen King,0783887388,5985,Horror Fiction Fantasy Short Stories Thriller Suspense Fantasy Supernatural Mystery War Historical Historical Fiction,759.0,3.83,1
4913,Hearts in Atlantis,Stephen King,0783887388,915,Horror Fiction Fantasy Short Stories Thriller Suspense Fantasy Supernatural Mystery War Historical Historical Fiction,759.0,3.83,5
4915,Hearts in Atlantis,Stephen King,0783887388,2282,Horror Fiction Fantasy Short Stories Thriller Suspense Fantasy Supernatural Mystery War Historical Historical Fiction,759.0,3.83,4
4910,Hearts in Atlantis,Stephen King,0783887388,415,Horror Fiction Fantasy Short Stories Thriller Suspense Fantasy Supernatural Mystery War Historical Historical Fiction,759.0,3.83,4
4918,Hearts in Atlantis,Stephen King,0783887388,1257,Horror Fiction Fantasy Short Stories Thriller Suspense Fantasy Supernatural Mystery War Historical Historical Fiction,759.0,3.83,1
15804,The Moon Is Down,John Steinbeck,0783889658,5210,Fiction Classics Historical Historical Fiction War Literature Literature American Novels War World War II Historical Literature 20th Century,148.0,3.9,4
15806,The Moon Is Down,John Steinbeck,0783889658,4693,Fiction Classics Historical Historical Fiction War Literature Literature American Novels War World War II Historical Literature 20th Century,148.0,3.9,3
15803,The Moon Is Down,John Steinbeck,0783889658,284,Fiction Classics Historical Historical Fiction War Literature Literature American Novels War World War II Historical Literature 20th Century,148.0,3.9,4
15805,The Moon Is Down,John Steinbeck,0783889658,4697,Fiction Classics Historical Historical Fiction War Literature Literature American Novels War World War II Historical Literature 20th Century,148.0,3.9,3
4906,"Heart of the Sea (Gallaghers of Ardmore, #3)",Nora Roberts,0783889879,5403,Romance Romance Contemporary Romance Fiction Fantasy Contemporary Fantasy Paranormal Cultural Ireland Womens Fiction Chick Lit Romance Paranormal Romance Adult,429.0,4.15,4
4907,"Heart of the Sea (Gallaghers of Ardmore, #3)",Nora Roberts,0783889879,4589,Romance Romance Contemporary Romance Fiction Fantasy Contemporary Fantasy Paranormal Cultural Ireland Womens Fiction Chick Lit Romance Paranormal Romance Adult,429.0,4.15,2
4908,"Heart of the Sea (Gallaghers of Ardmore, #3)",Nora Roberts,0783889879,2829,Romance Romance Contemporary Romance Fiction Fantasy Contemporary Fantasy Paranormal Cultural Ireland Womens Fiction Chick Lit Romance Paranormal Romance Adult,429.0,4.15,5
5604,"Jewels of the Sun (Gallaghers of Ardmore, #1)",Nora Roberts,0783889895,4589,Romance Romance Contemporary Romance Fiction Fantasy Contemporary Fantasy Paranormal Cultural Ireland Romance Paranormal Romance Womens Fiction Chick Lit Adult,426.0,4.22,2
5605,"Jewels of the Sun (Gallaghers of Ardmore, #1)",Nora Roberts,0783889895,5403,Romance Romance Contemporary Romance Fiction Fantasy Contemporary Fantasy Paranormal Cultural Ireland Romance Paranormal Romance Womens Fiction Chick Lit Adult,426.0,4.22,3
